content,positive_prob,negative_prob,sentiment_class
#恋爱心理学讲座变通识课选课靠抢#【#武大恋爱讲座开设3年座无虚席#：我教的不是找对象，是帮助他们了解一段亲密关系】12月14日，据长江日报大武汉客户端消息：临近年末，武汉大学心理学系教授喻丰正为下学期的“积极心理学”通识课准备教案。3年前，喻丰在武大开设“恋爱心理学”讲座火爆出圈。随后， ...全文,0.983755,0.0162449,2
秋天的武大与春天的樱花，我都喜欢 武汉·武汉大学 ,0.0,0.0,-1
#2024年武汉大学新春音乐会·海燕合唱团专场🥰#武汉大学##音乐会# 武汉·武汉大学-爱平音乐厅 ,0.999978,2.15518e-05,2
窦文涛武汉大学校友企业家论坛 文学书单君的微博视频 ,0.98776,0.0122396,2
武汉大学   寒假想去武大 问一下假期外人能进武大参观吗 参观需要预约吗 假期梅操还放电影吗 能去教室参观吗 话剧社团什么时候有演出啊 ,0.0,0.0,-1
作家教授易中天为何贬低中华文明，跪拜西方文明？  网上有很多人在追捧易中天，而我观察发现，追捧易中天的人，大多都是崇洋媚外的人。看到他们疯狂吹捧易中天，我都不由发笑。是挺可笑。   易中天是厦门大学教授，其很多言论，引发了诸多争议。  很多人批评他贬低中华文明而过度推崇西方文明，到跪拜 ...全文,0.0150502,0.98495,0
这是有关我自己常用的一款植物识别软件的统计。用该软件来识别植物的大学生里，北大清华高居榜首，其余是一些农林大学，估计是出于专业需要，接下来是浙大、武汉大学等。可惜的是，没有一个中医药大学在榜里。无论如何，咱们对大自然还是要有一些好奇与探索的，哪怕是身边不认识的花花草草，也不能轻易 ...全文,0.458545,0.541455,1
这是有关我自己常用的一款植物识别软件的统计。用该软件来识别植物的大学生里，北大清华高居榜首，其余是一些农林大学，估计是出于专业需要，接下来是浙大、武汉大学等。可惜的是，没有一个中医药大学在榜里。无论如何，咱们对大自然还是要有一些好奇与探索的，哪怕是身边不认识的花花草草，也不能轻易 ...全文,0.0,0.0,-1
武汉大学  时间的颜色～由秋到冬～ 武汉·武汉大学信息学部 ,0.933666,0.0663336,2
珞珈山，紧邻武汉大学，珞珈山，是武汉大学首任文学院院长闻一多先生由“落架山”改的。珞，指石头坚硬；珈，是女性头饰。寓意当年在落架山筚路蓝缕、辟山建校的艰难 ,0.987644,0.0123564,2
再次去还是会被这么美的校园风景震憾到，武大学子太幸福了 武汉·武汉大学 ,0.0,0.0,-1
【#53岁回国打算将技术成果转化成产品#，离职后#海归博士被公司起诉索赔一亿五千万#】高志强1964年出生于河南开封，成绩优异，高考被清华大学录取，但他不喜欢清华录取的专业，选择到武汉大学化学系就读，此后从本科攻读到博士学位。  博士毕业后，高志强继续深造，到芬兰读博士后，随后在以色列、美国 ...全文,0.922682,0.0773178,2
武汉大学考研 收武大化院近几年的考研真题 ,0.915544,0.0844563,2
武汉大学 收武大化院近几年的考研真题 ,0.901582,0.0984183,2
武汉大学不止培养学霸，还见证了雷军的纯情初恋！ 老牛佛眼观市的微博视频 ,0.99988,0.000119605,2
【#营养补剂不是万能的#】#袁玉峰教授教你逆转脂肪肝# 保持膳食与营养的均衡性，远胜过大把大把地吃补剂。武汉市卫健委主办的《健康大家谈》诚邀武汉大学中南医院普通外科学科带头人、肝胆胰外科教授、主任医师袁玉峰分享什么人应该吃补剂。@武汉晚报 #37度里健康科普# 武汉晚报的微博视频 ,0.0,0.0,-1
武汉大学  网球教练！ ,0.920245,0.079755,2
现在是2024年12月14日下午  昨天的日子有点特殊，因为是国家公祭日。每年的12月13日设立为南京大屠杀死难者国家公祭日 ，使得对南京大屠杀的纪念上升为国家层面，表明中国人民反对侵略战争、捍卫人类尊严、维护世界和平的坚定立场 ，向世界传递中华民族对人权和文明的态度与热爱和维护和平的决心和责任 ...全文,0.99594,0.00406047,2
网友吐槽:一个朋友农村出身，考了武汉大学研究生，月薪2.5万，为什么没有一个年轻漂亮的好女孩看上他，全部都嫌弃他的家庭是贫困农村的 ,0.000756276,0.999244,0
#2024年武汉大学新春音乐会·海燕合唱团专场😍 武汉·武汉大学-爱平音乐厅 用户7841103232的微博视频 ,0.999108,0.000892315,2
晒太阳～  武汉·武汉大学工学部 ,0.0,0.0,-1
今天来武汉大学经济管理学院办事，还吃到了现在武大枫园最火的秘制烤全鸡，才下大闸蟹，又上烤全鸡，舌尖上的高校。 ,0.0,0.0,-1
三 武汉大学 参观万林艺术博物馆，“六一惨案”旧址，樱花大道 看女足比赛  学生宿舍拍了照，  最后打卡国立武汉大学牌坊…… 谁也没告诉我，参观武汉大学要爬那么多的山 和爬那么多的台阶#武汉大学##爱上这座城##校园随手拍# 武汉·国立武汉大学 ,0.999517,0.00048312,2
武大高数期末试题 ,0.932739,0.0672609,2
一：楚河汉街#记录美好生活##记录生活##记录美好生活##爱上这座城#  地铁4号线到楚河汉街，是一个万达商业街，有奢侈品 轻奢品和国内一线品牌，不买啥 就是闲逛，然后哈罗单车骑行3公里 到东湖公园风景区，沿着河岸栈道散个步，吹吹江风，从东湖公园坐私人电动车到武汉大学……这几天可真没少走路……  ...全文,0.0,0.0,-1
考研资料误差理论与测量平差基础 第3版 武汉大学PDF  ￼   链接：网页链接  提取码：k5c1 ,0.693969,0.306031,2
#2024年武汉大学新春音乐会·海燕合唱团专场😇 武汉·武汉大学-爱平音乐厅 用户7841103232的微博视频 ,0.999108,0.000892317,2
#2024年武汉大学新春音乐会·海燕合唱团专场😇 武汉·武汉大学-爱平音乐厅 用户7841103232的微博视频 ,0.0,0.0,-1
#2024年武汉大学新春音乐会·海燕合唱团专场🥰 武汉·武汉大学-爱平音乐厅 用户7841103232的微博视频 ,0.999108,0.000892315,2
真诚相待。 温柔以对。 武汉大学， 东湖阳光， 《王阳明心学》 ,0.996493,0.00350727,2
#2024年武汉大学新春音乐会·海燕合唱团专场😍 武汉·武汉大学-爱平音乐厅 用户7841103232的微博视频 ,0.999108,0.000892315,2
#2024年武汉大学新春音乐会·海燕合唱团专场😇 武汉·武汉大学-爱平音乐厅 用户7841103232的微博视频 ,0.999108,0.000892315,2
马云是伟大的，他改变了银行， 没有支付宝以前，银行转账100元，都要收费 银行转账几千元，要收费几十元，  很多人不知道我国上市国有银行， 平均年薪在37万左右，上市银行财报披露的， 如果没有马云改变银行， 他们敢把平均年薪提高到50万。  我国企业家的伟大，可以分为几个层次， 第一层次，当然是 ...全文,0.0,0.0,-1
谁跟工位装逼帅哥网恋下， 还有两天水逆结束噜！下周要重新支棱好好学习快乐工作快乐玩耍十二月再对我好一点！！ 武汉·武汉大学 ,0.6169,0.3831,2
想起了人格评价 康强武汉大学  晴天朗朗江城诗歌， 儿童诗舞曼曼万紫千红。 知音音乐厅体验在卓尔三楼。 满满的眼福， 从八千年辉煌与梦想。       一节又一节诗歌， 从小小的小小的球场街， 上卓尔开幕式。        其实要人格评价， 从线上走下来， 走出庙里。 走向武汉诗歌节， 走向珞珈山， 走向东 ...全文,0.99981,0.000190231,2
#2024年武汉大学新春音乐会·海燕合唱团专场😇 武汉·武汉大学-爱平音乐厅 用户7841103232的微博视频 ,0.0,0.0,-1
聆听武汉大学艺术学院江柏安教授《音乐的审美智慧》 ,0.99982,0.000180322,2
武大 好诶 喜欢 武汉·国立武汉大学 ,0.997906,0.00209422,2
雷军武汉大学计算机专业，居然还有人说他英语不行 ,0.0,0.0,-1
#2024年武汉大学新春音乐会·海燕合唱团专场😇 武汉·武汉大学-爱平音乐厅 用户7841103232的微博视频 ,0.0,0.0,-1
#2024年武汉大学新春音乐会·海燕合唱团专场😇 武汉·武汉大学-爱平音乐厅 用户7841103232的微博视频 ,0.999108,0.000892315,2
#2024年武汉大学新春音乐会·海燕合唱团专场😇 武汉·武汉大学-爱平音乐厅 用户7841103232的微博视频 ,0.999108,0.000892315,2
#2024年武汉大学新春音乐会·海燕合唱团专场😇 武汉·武汉大学-爱平音乐厅 用户7841103232的微博视频 ,0.0,0.0,-1
#2024年武汉大学新春音乐会·海燕合唱团专场😇 武汉·武汉大学-爱平音乐厅 用户7841103232的微博视频 ,0.999108,0.000892315,2
实时播报： 【中建集团与武汉大学签署战略合作协议】12月13日，中建集团党组副书记、总经理文兵与武汉大学校长、中国科学院院士张平文在集团总部举行会谈，中建集团与武汉大学签署战略合作协议。根据合作协议，双方将发挥各自优势，建立长效机制，深化产业孵化、人才培育、科研转化、工程建设等领域全 ...全文,0.952326,0.0476739,2
#我要上同城精选#武汉大学1月11号想找个一起参观武汉大学的女生搭子武汉·武汉大学 ,0.0,0.0,-1
前面的话： 笔者最近在国家图书馆法律室看到一篇英文文章，文章发表在今年最新一期英文期刊《Ocean Development &amp; International Law》（OD&amp;IL）上。作者名字叫Alexandre Pereira da Silva。题目是：The case of the Martin Vaz Rocks and Other Brazilian Offshore Archipelagos :A Further step Toww ...全文,0.955681,0.0443193,2
#我要上同城精选#武汉大学1月11号想找个一起参观武汉大学的女生搭子武汉·武汉大学 ,0.9928,0.00720038,2
前面的话： 笔者最近在国家图书馆法律室看到一篇英文文章，文章发表在今年最新一期英文期刊《Ocean Development &amp; International Law》（OD&amp;IL）上。作者名字叫Alexandre Pereira da Silva。题目是：The case of the Martin Vaz Rocks and Other Brazilian Offshore Archipelagos :A Further step Toww ...全文,0.955681,0.0443193,2
归来仍是少年，愿你再次完美的转身 ,0.999749,0.00025085,2
#早安信管#   我独自漫步在自己园中 向整个的宇宙说一声早                                                     ——余光中《夏晨》  期末月正紧锣密鼓地进行中，小伙伴们要合理安排时间与作息，保持良好的健康状态与精神状态哦～  #清晨说早安#武汉大学#周末愉快##生活多美好##期末周# ,0.0,0.0,-1
【第五届华中地区高校法学青年研习会在武汉举办】  近日，聚焦“法学青年说·全面深化改革的法治保障与青年人才培养”主题，第五届华中地区高校法学青年研习会暨《南湖法学》本科生学术论坛在武汉举行。  论坛由中南财经政法大学法学院主办。来自武汉大学、华中科技大学、湖南大学、华中师范大学、郑州 ...全文,0.0,0.0,-1
恭喜兩位弟子施亞霓和吳丹華通過博士口試，一在中山大學，一在武漢大學。恭喜施博士和吳博士。 ,0.982715,0.0172853,2
于文文  昨天武汉大学同学给我发来的地铁图 ，下个月见@Kelly于文文  #于文文新专辑天蝎座##于文文拾光巡回演唱会# ,0.996015,0.00398466,2
武汉大学 想看樱花照了 求分享！ ,0.0,0.0,-1
闻名于世的武汉大学樱花大道深秋变为银杏大道 ,0.99085,0.00914981,2
【湖北完成6.5万件专利盘点 ，4.5万件待转化】湖北省知识产权局发布报告，截至11月底，湖北省共有86所高校和科研院所参与存量专利盘活工作，完成6.5万件专利盘点。入库可转化专利4.5万件，其中发明专利3.5万件，占比高于全国平均水平。  从区域分布来看，可转化专利主要在华中科技大学、武汉大学等高校 ...全文,0.990393,0.0096074,2
闻名于世的武汉大学樱花大道深秋变为银杏大道 ,0.0,0.0,-1
